id,click,hour,C1,banner_pos,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,id_int,site_id_int,site_domain_int,site_category_int,app_id_int,app_domain_int,app_category_int,device_id_int,device_ip_int,device_model_int
112,1,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,7.68956E+17,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.44269E+18,8.43833E+18
113,1,14102100,1005,0,1,0,19743,320,50,2264,3,427,100000,61,-8.80956E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.4838E+18,-5.0028E+17,4.84492E+18,-3.51805E+18,-2.3317E+17,-6.04684E+18
114,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,5.33795E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.88288E+17,-7.56786E+18
115,1,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,6.93784E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.47353E+17,-6.32762E+18,-4.84056E+18,-3.51805E+18,-5.63589E+18,-8.41238E+17
116,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,-1.28262E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.21336E+17,-5.62747E+18
117,1,14102100,1005,0,1,0,16859,320,50,1887,3,39,-1,23,-3.52651E+18,5.60318E+18,1.86458E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.52423E+18,-3.20322E+18
118,1,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,2.24415E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.40888E+18,-3.20322E+18
119,1,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-1.30769E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.22994E+18,3.2304E+18
120,1,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,-6.37512E+18,3.92541E+18,5.70156E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.76406E+18,7.11964E+18
121,1,14102100,1005,1,1,0,19771,320,50,2227,0,687,100081,48,8.75808E+18,3.16066E+18,-5.29854E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-6.85808E+18,-4.80452E+18
122,1,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,7.78311E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.19514E+18,-6.35162E+18
123,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,7.1382E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.17959E+18,-1.97946E+18
124,0,14102100,1002,0,0,0,21300,320,50,2446,3,171,100228,156,-8.81812E+18,4.78928E+17,1.11604E+17,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-1.25322E+18,8.36863E+18,-6.10579E+18
125,1,14102100,1005,0,1,0,16920,320,50,1899,0,431,100081,117,-7.93523E+18,-8.39147E+18,-6.32131E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.21049E+18,-7.59441E+18
126,1,14102100,1005,0,1,2,21611,320,50,2480,3,297,100111,61,-3.15248E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-3.65387E+18,-6.32762E+18,7.59867E+18,-8.69539E+18,7.15471E+18,6.14007E+18
127,0,14102100,1002,0,0,0,21665,320,50,2493,3,35,-1,117,-7.90666E+18,6.65905E+18,1.11604E+17,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-5.85719E+18,5.68762E+18,-2.34161E+18
128,1,14102100,1005,1,1,0,15702,320,50,1722,0,35,-1,79,4.05734E+18,-6.41976E+17,-8.2006E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.87877E+18,7.395E+17
129,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-4.21021E+18,8.74224E+18,-8.68452E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.10144E+17,2.82282E+17
130,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,2.06686E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.1074E+18,-4.11852E+18
131,0,14102100,1005,0,1,0,17661,320,50,1996,1,41,100057,71,8.16732E+18,8.62995E+18,1.11604E+17,-2.41439E+18,4.59983E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,8.54451E+18,-4.87597E+18
132,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,100084,79,3.22048E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.53939E+18,7.11964E+18
133,1,14102100,1005,1,1,0,20366,320,50,2333,0,39,-1,157,2.74258E+18,-5.00298E+18,-2.20517E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.13689E+18,7.11964E+18
134,0,14102100,1005,1,1,0,20596,320,50,2161,0,35,-1,157,6.6542E+18,2.58037E+18,2.13902E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.88001E+18,7.72651E+18
135,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,3.29517E+18,3.93514E+18,8.82193E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.92527E+18,6.58656E+18
136,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-6.42394E+17,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.13055E+18,-3.20322E+18
137,0,14102100,1005,0,1,0,9438,320,50,898,3,427,100003,61,4.95865E+18,3.33069E+18,3.14411E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.41815E+18,-7.86806E+18
138,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-8.72369E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.80533E+18,-6.35162E+18
139,1,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,7.28613E+18,5.64833E+18,7.42146E+18,8.85715E+17,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.38796E+18,-2.97575E+18
140,0,14102100,1005,1,1,0,17264,320,50,1872,3,39,-1,23,8.41342E+18,-5.00298E+18,-2.20517E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.845E+18,-6.5528E+18
141,1,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,6.74787E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.83163E+18,-6.35162E+18
142,0,14102100,1002,0,0,0,21300,320,50,2446,3,171,100228,156,-3.78855E+18,4.78928E+17,1.11604E+17,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,3.46264E+18,1.52058E+18,-6.10579E+18
143,1,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,8.73015E+17,8.62995E+18,1.11604E+17,-2.41439E+18,6.39136E+18,8.51175E+18,4.84492E+18,2.62072E+17,-7.28296E+16,2.52057E+18
144,1,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-1.46693E+18,5.64833E+18,7.42146E+18,8.85715E+17,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.22842E+18,2.69455E+18
145,0,14102100,1005,1,1,2,20596,320,50,2161,0,35,-1,157,-3.90342E+18,-7.54897E+18,-8.48885E+17,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.16026E+17,-3.32454E+18
146,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,4.05266E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,8.74031E+18,-3.20322E+18
147,1,14102100,1005,1,1,0,20359,216,36,2333,0,39,-1,157,-4.79367E+18,-5.00298E+18,-2.20517E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.28829E+17,7.51056E+18
148,1,14102100,1005,0,1,0,20596,320,50,2161,0,35,100130,157,9.15097E+17,4.00734E+18,-7.82417E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.09371E+18,5.87843E+18
149,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-3.55609E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.09735E+18,-4.11852E+18
150,0,14102100,1005,1,1,0,15708,320,50,1722,0,35,100084,79,2.97903E+18,-6.41976E+17,-8.2006E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.99789E+18,1.94098E+18
151,0,14102100,1005,0,1,0,17875,320,50,2036,3,47,-1,156,1.58775E+18,8.62995E+18,1.11604E+17,-2.41439E+18,8.74129E+18,-6.32762E+18,4.84492E+18,-3.51805E+18,5.4736E+18,-6.15282E+18
152,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,8.62514E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.8004E+18,8.5977E+18
153,1,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-1.76457E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.66841E+18,6.14007E+18
154,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,-5.48501E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.21536E+18,8.89239E+18
155,1,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,-3.01324E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.94526E+18,4.19227E+18
156,0,14102100,1005,1,1,0,18993,320,50,2161,0,35,-1,157,7.03291E+17,-6.88636E+18,4.24086E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.75996E+18,2.30033E+18
157,1,14102100,1005,0,1,0,19016,300,250,2162,2,39,-1,33,8.83742E+18,-6.0065E+18,-4.78816E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.80588E+18,-3.20322E+18
158,0,14102100,1005,1,1,0,18993,320,50,2161,0,35,-1,157,1.98927E+18,-4.4153E+17,-8.09025E+18,3.50787E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,8.54107E+18,-6.59904E+18
159,0,14102100,1005,1,1,0,20362,320,50,2333,0,39,100076,157,-4.63283E+18,-6.88636E+18,4.24086E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.48359E+18,3.32778E+18
160,0,14102100,1005,0,1,0,4687,320,50,423,2,39,100148,32,2.15313E+18,8.62995E+18,1.11604E+17,-2.41439E+18,7.25044E+18,3.04303E+18,4.84492E+18,5.02827E+18,9.04854E+18,8.428E+18
161,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-4.76363E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.44045E+18,-9.06866E+18
162,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,7.87473E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.47353E+17,-6.32762E+18,-4.84056E+18,-3.51805E+18,-2.35215E+18,5.97838E+18
163,0,14102100,1005,1,1,0,20352,320,50,2333,0,39,-1,157,5.70016E+18,-5.00298E+18,-2.20517E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.25129E+18,-3.20322E+18
164,1,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,4.53478E+18,-6.01814E+18,2.63137E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.4526E+18,-7.64013E+18
165,0,14102100,1005,0,1,0,4687,320,50,423,2,39,100148,32,7.42148E+18,8.62995E+18,1.11604E+17,-2.41439E+18,7.25044E+18,3.04303E+18,4.84492E+18,-3.51805E+18,-5.68316E+17,-7.801E+18
166,1,14102100,1002,0,0,0,6616,320,50,576,2,35,100131,32,-8.69406E+18,5.73258E+17,-7.21865E+18,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,3.66639E+18,-2.79737E+18,-5.44637E+18
167,1,14102100,1002,0,0,0,20170,300,50,2312,0,167,-1,16,-1.2322E+18,6.1581E+18,6.06405E+18,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,4.54402E+18,-3.55126E+18,4.45767E+18
168,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-1.01731E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.79874E+18,-6.70629E+18
169,1,14102100,1005,0,1,0,15704,320,50,1722,0,35,100084,79,6.10958E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.2008E+18,-6.70629E+18
170,0,14102100,1005,1,1,0,17614,320,50,1993,2,1063,100083,33,6.31323E+18,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.3497E+18,7.51056E+18
171,0,14102100,1005,1,1,0,21612,320,50,2481,3,297,100111,61,-6.82586E+18,-7.88259E+18,2.83018E+18,3.50787E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.26185E+18,4.75761E+18
172,0,14102100,1005,1,1,0,17753,320,50,1993,2,1063,100084,33,-3.00686E+18,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.09203E+18,6.14007E+18
173,0,14102100,1002,0,0,0,21660,320,50,2446,3,171,100228,156,5.63779E+18,4.78928E+17,1.11604E+17,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-2.40784E+18,-1.37107E+18,-6.10579E+18
174,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100083,79,-7.30856E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.45842E+18,5.46442E+18
175,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,4.34045E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.89444E+18,-3.20322E+18
176,0,14102100,1005,0,1,0,6563,320,50,572,2,39,-1,32,4.41688E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-3.88174E+18,-6.32762E+18,4.84492E+18,-4.39554E+18,1.55483E+18,5.22977E+18
177,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,4.24424E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.90735E+18,8.03914E+18
178,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,1.35114E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.88083E+18,7.10324E+18
179,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,6.85107E+18,8.62995E+18,1.11604E+17,-2.41439E+18,3.62613E+18,8.51175E+18,4.84492E+18,2.55372E+18,-7.5593E+18,-6.92333E+18
180,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-7.03907E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.34644E+18,-5.02756E+18
181,1,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,-7.88631E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.62919E+18,-8.26518E+18
182,0,14102100,1005,0,1,0,6616,320,50,576,2,35,100131,32,-3.92337E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.03677E+18,2.82282E+17
183,1,14102100,1005,1,1,0,19950,320,50,1800,3,167,100079,23,-4.30402E+18,-6.41976E+17,-8.2006E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.05981E+18,-3.20322E+18
184,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,-8.89356E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-6.75168E+18,-6.35162E+18
185,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-7.28556E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.91975E+18,-3.20322E+18
186,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,-5.76097E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.77059E+18,3.40276E+18
187,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,-1,157,-7.77706E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-5.01945E+18,1.33654E+17,4.84492E+18,-3.51805E+18,2.46659E+18,-6.62999E+17
188,0,14102100,1005,1,1,0,17614,320,50,1993,2,1063,-1,33,1.9155E+17,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.09222E+18,-7.56786E+18
189,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,100084,79,-9.13988E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.90685E+18,-7.64013E+18
190,1,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,3.01184E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.25755E+18,8.5977E+18
191,0,14102100,1005,0,1,0,19016,300,250,2162,2,39,-1,33,5.17243E+18,-6.0065E+18,-4.78816E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.1343E+18,3.09829E+18
192,1,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,7.74367E+18,8.74224E+18,-8.68452E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.57183E+18,2.77235E+18
193,1,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,4.60813E+17,4.00734E+18,-7.82417E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,9.80174E+17,3.55326E+18
194,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100084,79,2.01872E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.19597E+18,-6.35162E+18
195,1,14102100,1005,1,1,0,18993,320,50,2161,0,35,-1,157,2.70882E+18,7.1381E+18,-7.32508E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.38399E+18,3.12315E+18
196,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-5.4007E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.12871E+18,-3.20322E+18
197,0,14102100,1005,0,1,2,15706,320,50,1722,0,35,100084,79,-1.00472E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,9.06645E+18,-8.0384E+17
198,0,14102100,1005,1,1,2,20596,320,50,2161,0,35,-1,157,7.72841E+18,-1.86703E+18,-2.37698E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.65807E+18,-3.32454E+18
199,0,14102100,1005,1,1,2,20596,320,50,2161,0,35,-1,157,-7.07157E+18,-6.48845E+18,4.40462E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.92683E+18,-3.32454E+18
200,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,3.31679E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.47353E+17,-6.32762E+18,-4.84056E+18,-3.51805E+18,-9.14497E+18,-3.17801E+18
201,0,14102100,1005,1,1,2,17614,320,50,1993,2,1063,-1,33,4.70405E+18,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.65476E+18,-7.70658E+18
202,0,14102100,1002,0,0,0,20170,300,50,2312,0,167,100075,16,-6.09753E+18,1.21799E+18,2.17632E+18,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-1.11306E+18,-2.69522E+18,4.45767E+18
203,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,100084,79,2.20058E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.58198E+18,-6.35162E+18
204,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-6.27352E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.82198E+18,-7.64013E+18
205,1,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7.58567E+17,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.65768E+18,5.33794E+18
206,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-5.20943E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.8748E+18,-3.20322E+18
207,1,14102100,1005,0,1,2,21611,320,50,2480,3,297,100111,61,1.31353E+17,8.62995E+18,1.11604E+17,-2.41439E+18,-3.65387E+18,-6.32762E+18,7.59867E+18,1.12332E+18,-5.94316E+18,6.86113E+18
208,1,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,-6.73928E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.5566E+18,-4.305E+18
209,0,14102100,1005,0,1,0,17239,320,50,1973,3,39,100188,23,2.196E+18,-5.84626E+18,2.26377E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.34264E+18,2.30033E+18
210,1,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,6.426E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.19071E+18,-7.54348E+18
211,0,14102100,1005,0,1,2,15708,320,50,1722,0,35,-1,79,3.97669E+17,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.83286E+18,3.77182E+18
212,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,-5.05384E+18,8.62995E+18,1.11604E+17,-2.41439E+18,3.62613E+18,8.51175E+18,4.84492E+18,5.24711E+18,-7.95664E+18,5.82136E+18
213,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-5.42275E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-9.0229E+18,-6.35162E+18
214,0,14102100,1005,0,1,2,18993,320,50,2161,0,35,100148,157,6.14859E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-3.65387E+18,-6.32762E+18,7.59867E+18,2.5246E+18,-6.69468E+18,7.03742E+18
215,0,14102100,1005,0,1,0,17654,300,250,1994,2,39,100083,33,8.60578E+18,-3.0289E+18,-4.78816E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.86253E+18,7.51056E+18
216,0,14102100,1005,1,1,0,20596,320,50,2161,0,35,100130,157,3.3996E+18,-6.75178E+18,6.23646E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.94855E+18,3.61784E+18
217,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,5.21662E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.0515E+18,4.3601E+18
218,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,100084,79,-2.30901E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.35181E+18,9.1974E+18
219,1,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-4.44889E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.51468E+18,3.2304E+18
220,1,14102100,1002,0,0,0,17081,320,50,1921,3,47,-1,23,-1.60407E+18,1.71064E+18,-7.2237E+18,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-7.45395E+18,-6.97188E+18,3.04776E+18
221,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,100188,157,-7.01915E+18,8.38734E+18,2.77951E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.62205E+17,2.30033E+18
222,1,14102100,1005,0,1,0,20346,300,250,2331,2,39,-1,23,2.16722E+18,3.639E+18,4.85278E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.68534E+17,3.61784E+18
223,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,-7.70054E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.82155E+18,3.55326E+18
224,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,-3.49712E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.47408E+18,6.14007E+18
